build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
153470889,230f7fd739b4d5913014bea1d8a2095be8aa4c32,710,master,passed,810,2016-08-19 05:30:26 UTC,153470890,pull_request
153470887,e78ee8dfbc5d9d4a9107ec80bc4d47fb9a620393,,jw/lumberjack,passed,734,2016-08-19 05:30:23 UTC,153470888,push
153466098,1f991edb7f61635adb1a9afef92ad66ba488ada6,710,master,failed,563,2016-08-19 04:40:14 UTC,153466099,pull_request
153466029,5dc6af2dc2236ede6602583ecf54e314ab21e177,,jw/lumberjack,failed,584,2016-08-19 04:39:57 UTC,153466030,push
153465900,faf9f81959040061c722715f8ec582237d07a69b,,master,failed,582,2016-08-19 04:38:13 UTC,153465901,push
153145551,86365efe96a50fb94670f1fadb98af4e039a3fe8,,jw/lumberjack,failed,624,2016-08-18 01:13:58 UTC,153145552,push
151040327,cde5684b293a153fa63683b7e4cb75a593964e97,702,master,failed,520,2016-08-09 20:33:05 UTC,151040330,pull_request
149088701,8db6ebb3b68bf554ccbcdee849e111ad2bdf7fb8,,master,passed,798,2016-08-02 05:21:12 UTC,149088702,push
148775374,92750a42d989ed7f126858890eb849b4308e605b,,master,passed,738,2016-08-01 04:30:29 UTC,148775375,push
146417611,b93c96177141615af014d7d4e8f660c2eddb04d1,682,master,passed,748,2016-07-21 16:31:55 UTC,146417616,pull_request
146400368,257c9f998ba1d0e1f6af252ec503d09ec3435c03,682,master,passed,855,2016-07-21 14:55:09 UTC,146400369,pull_request
146347624,129bf704328f046f8a36f99b52dfdfcf1a845b99,682,master,passed,888,2016-07-21 11:11:45 UTC,146347625,pull_request
145844784,8c8ee187aaf6dbc4a575f9ffdb52d63ee1129455,,master,passed,898,2016-07-19 14:47:12 UTC,145844786,push
145844689,eabb481a01254c5ef5a2af261dc818b5c700933a,,master,passed,848,2016-07-19 14:47:12 UTC,145844690,push
145742902,74652c9800b027a91038ee4d33d9c270cc26bcc7,682,master,passed,854,2016-07-19 06:47:42 UTC,145742903,pull_request
145738883,0f157d40455b45ccc8d7c3e38fbf9c27baf52c37,680,master,passed,741,2016-07-19 06:17:24 UTC,145738884,pull_request
145738618,af71cf0398550806f963eecf15bdc77f231807c0,679,master,passed,823,2016-07-19 06:15:20 UTC,145738619,pull_request
144053618,4fee88b5c525840737f4745639420e7b2fff5dc1,,8.2.1,passed,649,2016-07-12 02:25:04 UTC,144053619,push
144053613,a5ffc3a7fe3e33470f8ac9be90351959bac18456,,master,passed,722,2016-07-12 02:25:04 UTC,144053614,push
144053044,25177b6cc7c60574455029b968ef710a300ac516,,master,passed,836,2016-07-12 02:20:14 UTC,144053045,push
143991764,b882e9e1cac5887e4761a7e28aaea72fd0bd20ac,671,master,passed,797,2016-07-11 20:33:34 UTC,143991765,pull_request
143884367,065fca9221e79effef6a32788907c3bc302287dc,,master,passed,823,2016-07-11 13:22:13 UTC,143884368,push
143884263,ff19765dceb6a60b6f632779d71ebe591d2a5883,,master,passed,771,2016-07-11 13:21:36 UTC,143884264,push
143874127,fc3d808049ec95fca56c78412eeb623e8e62c7a0,667,master,passed,772,2016-07-11 12:37:02 UTC,143874128,pull_request
143870973,f55186cfa911f3ebbb7887054560170229bf7276,666,master,passed,762,2016-07-11 12:20:56 UTC,143870974,pull_request
143783266,52dedd67443872a2792e38b07a69f7e0c3c8f414,,master,passed,734,2016-07-11 00:35:01 UTC,143783267,push
143782326,f1ad58b31b77cb42bad824fa674eb5a09bc4a224,665,master,passed,675,2016-07-11 00:22:09 UTC,143782327,pull_request
143782314,4a93e500199928eb251bbaf27dec83efda281614,,jw/no-android-arrrrr,passed,706,2016-07-11 00:21:57 UTC,143782315,push
143781000,6ef032285ec758c887f9fced84bdf72b40c6fbf6,,master,passed,753,2016-07-11 00:05:19 UTC,143781001,push
143780598,26881c6d2f22bf344ed99d79d6384b3c2c1fd21c,,master,passed,814,2016-07-11 00:00:26 UTC,143780599,push
143775017,630b8be36d3aba649c828a91251e9192a1479650,,master,passed,717,2016-07-10 23:03:24 UTC,143775018,push
143775015,115d4beec34ece60178307ea64f2243b798b06fd,,8.2.0,passed,660,2016-07-10 23:03:24 UTC,143775016,push
143760764,4810d979ab84e29fb25c41f55373d7c4091c7a3d,,master,passed,907,2016-07-10 20:57:23 UTC,143760765,push
141403290,4a890b0437841d3620a382498e0f12c8eca27e01,,master,passed,979,2016-06-30 17:24:17 UTC,141403291,push
141262348,4555a32162c0382a7b5f2f989c82f4d17626419d,658,master,passed,755,2016-06-30 06:31:55 UTC,141262349,pull_request
141228892,8d3bff07c28d650a2881b9889a6b91db7ce16e3e,,master,passed,725,2016-06-30 00:55:47 UTC,141228893,push
141173791,ae19cffef59a321ff659ff98a505e35ecbfc7a88,658,master,failed,574,2016-06-29 19:55:39 UTC,141173792,pull_request
141173642,bc968f65cb2140e9be0f51a28570046004cc3021,657,master,passed,908,2016-06-29 19:55:38 UTC,141173643,pull_request
141110392,a41f025250308b733646d0e5ab28a9d55ef10599,,master,passed,805,2016-06-29 15:26:45 UTC,141110393,push
141100396,c4f8fe974dba8b89f87ad4ad95bb6489a643092b,656,master,passed,780,2016-06-29 14:48:55 UTC,141100397,pull_request
141092811,dd1a79e092db03c219380e38ed23f377d0c4e6f5,,master,passed,766,2016-06-29 14:21:37 UTC,141092812,push
141081790,f71adf254d81cb5af29008d1d9a056f527206469,654,master,passed,740,2016-06-29 13:41:18 UTC,141081791,pull_request
141046851,08244c170d6befca723d28e79c2048f0151789d0,654,master,failed,649,2016-06-29 10:58:14 UTC,141046852,pull_request
141044183,858be873cfdc330e822ca475e37867701d4221a9,654,master,failed,609,2016-06-29 10:43:47 UTC,141044184,pull_request
141017258,dd99e6d127e8ae75a6dbfd291687c6e694743b73,653,master,passed,723,2016-06-29 08:32:06 UTC,141017259,pull_request
140547427,ffa8819322ba5b9cea7dcf5ba55f2ac8ecbe0074,650,master,passed,851,2016-06-27 14:26:21 UTC,140547428,pull_request
140207603,e932989a0e4f59b9e1c9c7607a9e73261003edd7,646,master,passed,677,2016-06-25 11:47:35 UTC,140207604,pull_request
139626213,e0eae03a036d1cfdfa1f3b68b088ea2ac282cbdf,642,master,passed,835,2016-06-22 22:56:02 UTC,139626214,pull_request
139584646,9952095927e949e853e01dd5069d840d2a81455e,,master,passed,961,2016-06-22 20:04:33 UTC,139584647,push
139558136,e5360cf4f3b75b9bd4a56aad90f6a17d56a57a31,644,master,passed,802,2016-06-22 18:17:03 UTC,139558137,pull_request
139549674,07022f42f569f81b27349e5e6a079d915d9478cb,644,master,passed,703,2016-06-22 17:40:32 UTC,139549675,pull_request
139545354,377371caa1248a33a48153650dc639cc11b74b90,644,master,passed,759,2016-06-22 17:21:27 UTC,139545355,pull_request
139408391,88a993cf8e65a6a5a10619a37ae2c0d4f0a647e3,,master,passed,875,2016-06-22 06:36:03 UTC,139408392,push
139406449,6288ab7d3da46bc6f5372c65cf470d8fe3b429cc,641,master,passed,810,2016-06-22 06:19:17 UTC,139406450,pull_request
139393728,44d170c77f98e643ce219fbd31c69724c020fcbe,642,master,passed,728,2016-06-22 04:22:34 UTC,139393729,pull_request
139393540,3e3a13fee54ecc762dbad6f8bf478b9b8546488c,642,master,passed,754,2016-06-22 04:20:08 UTC,139393541,pull_request
139223369,8ee92350b9e455ef104f46277b195d349383d917,,master,passed,1072,2016-06-21 14:55:08 UTC,139223370,push
139219184,f344126bcb44903abd6e494da8fb578dfafc9c8b,,master,passed,887,2016-06-21 14:39:17 UTC,139219185,push
139218466,ddd06b9bf0f1909882cb70267997eea1c4a10f29,,master,passed,1044,2016-06-21 14:36:38 UTC,139218467,push
139203875,0fb4a4300ed6f7df4dd3e17e6564357ad847bb77,573,master,passed,923,2016-06-21 13:53:08 UTC,139203876,pull_request
139187370,7e192b35d5c9eca1ab8122318efcf088ea034cc3,640,master,passed,797,2016-06-21 12:35:59 UTC,139187371,pull_request
139182938,bec215a2e98ccebc8e98038023f47c89b910bae0,641,master,passed,824,2016-06-21 12:19:23 UTC,139182939,pull_request
139173809,309315d6356f1b9295cf8458586ba9f83e15e286,639,master,passed,791,2016-06-21 11:31:50 UTC,139173810,pull_request
139134961,01615debaf563a70e9effc279bbfb628cad3f4f3,229,master,passed,859,2016-06-21 08:24:34 UTC,139134962,pull_request
139134930,b5d5971bf5f3d152485c8644ef429659687e8d35,231,master,passed,892,2016-06-21 08:24:06 UTC,139134931,pull_request
139134099,491b19cc589bb49fd697352d9911d9f96af9861b,229,master,passed,865,2016-06-21 08:19:19 UTC,139134100,pull_request
139133192,d4978e0c895c9b08b4741d24bd071314d774ce30,639,master,passed,1043,2016-06-21 08:13:38 UTC,139133193,pull_request
139110688,bf612441a7eb68968f167c9130348f12a023c8c4,638,master,passed,792,2016-06-21 05:32:55 UTC,139110689,pull_request
139102363,e72504af551c9b43934428807353af07fc34df21,,master,passed,797,2016-06-21 04:09:25 UTC,139102364,push
139100233,d36ee569bab88d29609a8e027cd2beffea15aadf,637,master,passed,731,2016-06-21 03:53:46 UTC,139100234,pull_request
139100177,e90c7db39504244828828c26a787bd5cadfce0a7,,jw/r-attr,passed,721,2016-06-21 03:53:23 UTC,139100178,push
139038319,e420bf3fe461326af75d63eb3a6beb83cc840844,,master,passed,1005,2016-06-20 21:19:33 UTC,139038320,push
139038228,acafef3ddb7f980efaff750ae0bd5de8b838afcb,,master,passed,854,2016-06-20 21:19:12 UTC,139038229,push
139031398,aa21390444c65efb731207a40f4dfc652791d10a,635,master,passed,904,2016-06-20 20:56:41 UTC,139031399,pull_request
139030241,0fe313f20bbfc7232f0ae9a2ebd5fc755b94df98,,jw/remove-binder-inheritance,passed,827,2016-06-20 20:52:21 UTC,139030242,push
139005010,19c2d757ee76eee1a3624c4d7d6f083fa1f5549f,,master,passed,848,2016-06-20 19:15:21 UTC,139005011,push
139000636,5d11f4ebfdb7b8f2e5bef8237b5a9a874da49341,632,master,passed,774,2016-06-20 19:01:16 UTC,139000637,pull_request
139000632,8813451704603f476e5c47354415809a2d6a0348,,jw/suppress-suppress,passed,734,2016-06-20 19:01:17 UTC,139000633,push
139000265,25835b61d7323626922e39a7e53a937da22a7862,,jw/suppress-suppress,failed,687,2016-06-20 18:59:39 UTC,139000266,push
139000184,12cc3cf3890e50389032466b211032fb604aaa79,,master,passed,777,2016-06-20 18:59:24 UTC,139000185,push
138957401,81ac777778f7b6260d05d865f09e5a3ab5cc2786,631,master,passed,864,2016-06-20 16:47:20 UTC,138957402,pull_request
138925337,887ed65ed1894ceb4d73a468923818ee91d3fd1d,,master,passed,928,2016-06-20 14:53:29 UTC,138925338,push
138828160,730183009bb3ae6243fc5fa5d2763d1b81914af9,629,master,passed,777,2016-06-20 06:21:08 UTC,138828161,pull_request
138827954,91cb86225967b1e12cdab52d2d3ea35afc2b8c9e,,jw/new-names,passed,786,2016-06-20 06:20:06 UTC,138827955,push
138809679,bab8e7072c2f18cc2a7b9a93a70d040070e7f8a7,,master,passed,875,2016-06-20 03:49:26 UTC,138809680,push
138798751,ad2cf087e16ca1c2cec40873d51f62bf3ff9ff71,628,master,passed,731,2016-06-20 01:44:10 UTC,138798752,pull_request
138793949,32f0ed68a54b3c711a05a2ac10835a97e9018ef8,,master,passed,1080,2016-06-20 00:49:08 UTC,138793950,push
138764670,a03d27ca23778a9bd692fa6bafaa1507ec253f08,627,master,passed,911,2016-06-19 20:13:01 UTC,138764671,pull_request
138764574,f4ff41ba7c447583d34cc7514eae5e97794806e7,,jw/annotation-party,passed,771,2016-06-19 20:11:42 UTC,138764575,push
138763025,b0f5b9126c928e14e31f7746b3e2b8773447183d,,master,passed,861,2016-06-19 20:03:51 UTC,138763027,push
138761104,2fc1f00924f5c8e8ab13b5cde140847298243bb9,626,master,passed,774,2016-06-19 19:49:59 UTC,138761105,pull_request
138761043,7c8c3697efacd71a7bb91fc9355aedf4350503ca,,jw/id-cleanup,passed,751,2016-06-19 19:49:25 UTC,138761044,push
138759123,20aad6c46eb2d4ffd06c19f0781e71df49c0b173,,master,passed,782,2016-06-19 19:44:11 UTC,138759125,push
138658247,c3907f1726cee8e0e2faeb283e8c8557a596a557,613,master,passed,823,2016-06-19 02:12:02 UTC,138658248,pull_request
138657367,aad1bd2ef02d2b3fa103536ce15a6e9bde29cd2b,,master,passed,729,2016-06-19 01:59:33 UTC,138657368,push
138628001,07bad92e90e10c236feb3483478d0334b75bf317,625,master,passed,780,2016-06-18 20:42:29 UTC,138628002,pull_request
138627764,caa31a4158f0953828409ad397bcd10ffc202b26,625,master,failed,507,2016-06-18 20:39:32 UTC,138627765,pull_request
138443558,7aa435a79c37ebe32770c33bc894da18abbf43f7,613,master,passed,781,2016-06-17 18:36:59 UTC,138443560,pull_request
138442210,d75da7d695a76752baa8ad6ede4ed036d442c160,613,master,passed,785,2016-06-17 18:29:55 UTC,138442211,pull_request
138442021,e571fc2a3a0f5a21b126c4b3029ac35394b60c01,613,master,passed,718,2016-06-17 18:28:53 UTC,138442022,pull_request
138441605,93804edfdbf372a36c46ca64cea08efb75f976eb,613,master,failed,529,2016-06-17 18:27:16 UTC,138441606,pull_request
137638048,a821d5163f5a245c276b8ebf21b0cf4a240f2c80,,8.1.0,passed,744,2016-06-14 21:22:29 UTC,137638049,push
137638035,dd54788c2629e2bdd64232de7ccfa8d58910e06c,,master,passed,714,2016-06-14 21:22:29 UTC,137638036,push
137621937,ee4e9459a5884ca49121a589249b70682550681c,,jw/singular,failed,559,2016-06-14 20:21:00 UTC,137621938,push
136872325,938f0d5ee6eb05db12a1291e89e6ef9ba087d361,613,master,passed,787,2016-06-11 05:58:39 UTC,136872326,pull_request
136868977,4f20866f9b45c5c56a69a078475d3fce860be7e2,613,master,passed,767,2016-06-11 05:17:33 UTC,136868978,pull_request
136864541,15b95b6e52c5926098a25569e91c6652b35864ed,613,master,passed,837,2016-06-11 04:36:47 UTC,136864542,pull_request
136456479,70944e8240509b03d894510b7230a653c74f9d6a,,master,passed,789,2016-06-09 14:58:46 UTC,136456481,push
136351930,7b1b9444b893e4921b23e9b6dab052ad6737d272,563,master,passed,710,2016-06-09 06:44:04 UTC,136351931,pull_request
134469590,a4f334d55ff39d63cd1228eba0f15f0f13ae66af,,master,passed,677,2016-06-01 14:49:00 UTC,134469591,push
134467638,e82b57e37e3daafaf2d7247eb15ec1a187825fad,603,master,passed,808,2016-06-01 14:43:10 UTC,134467640,pull_request
133238373,8984a7e08047ac78e410354ba36c5cc109c1d766,,master,passed,777,2016-05-26 22:05:51 UTC,133238374,push
133219172,6e44286754803bd162c3cd3b838b732156e0819f,597,master,passed,659,2016-05-26 20:48:13 UTC,133219173,pull_request
133217710,e35266a18ba1022b36923ecbca7294d1a3fbb1e7,,master,passed,694,2016-05-26 20:42:58 UTC,133217711,push
133207660,6d38a41c827f1a1bce8b21966776ba00bbdc1802,596,master,passed,611,2016-05-26 20:05:13 UTC,133207661,pull_request
132573657,35d27c82ba720c0bbe18d88ba9325a0fe4edc0e8,591,master,passed,823,2016-05-24 14:07:00 UTC,132573658,pull_request
132567066,fbde56d940671b191576dbb2ef1196f30a658f74,591,master,failed,572,2016-05-24 13:36:09 UTC,132567067,pull_request
132563350,a95c70bba9928753723ffed913143f61a5a8216f,591,master,failed,569,2016-05-24 13:20:26 UTC,132563351,pull_request
132360269,31c1a959252592696d6aa16186c1d69493ca8b87,,master,passed,715,2016-05-23 19:06:04 UTC,132360270,push
132320701,8e55f39f1750e9c4834ab84b5af3b97a6cccfe97,,master,passed,613,2016-05-23 16:58:09 UTC,132320703,push
131865362,3c6777ac902d68ebe8c0ac8ff43a18a2b6edc99e,587,master,passed,558,2016-05-21 04:27:25 UTC,131865363,pull_request
131864483,c6e8dd20af71120cf68b3534f27c6da440f2467e,587,master,failed,465,2016-05-21 04:11:36 UTC,131864484,pull_request
131864230,8963ab40aff3a17cc8fe46396b9a35ae0db683c4,586,master,passed,612,2016-05-21 04:08:05 UTC,131864231,pull_request
131075375,6fb2011ee423a48309808b1379a302aafb28f4ed,582,master,passed,609,2016-05-18 09:09:54 UTC,131075376,pull_request
130775973,3755ceb44c9c15bc874c21d1a4309cea63d605b8,580,master,passed,720,2016-05-17 08:32:00 UTC,130775974,pull_request
129880883,5c5b6ae1a20d670f206658c3e8b1156ff299d82f,573,master,passed,665,2016-05-13 00:22:40 UTC,129880884,pull_request
129788771,edb1b94d7bdd8cacee3e0c0cb522d6d94db7ac97,,master,passed,613,2016-05-12 16:57:34 UTC,129788772,push
129577318,0b81da504538f41c3fefa897578e4d1b0b610a6a,570,master,passed,598,2016-05-11 23:56:57 UTC,129577319,pull_request
129495027,15584b3886d5132d105f4706c831b412fd581644,,master,passed,795,2016-05-11 17:52:22 UTC,129495028,push
129494826,36ffc422f5df2d85259eea9a2657d9c69915241e,,master,passed,680,2016-05-11 17:52:02 UTC,129494827,push
129494485,622fdb08fcde12251db71f7a8b81debed5f3348d,569,master,passed,674,2016-05-11 17:50:27 UTC,129494486,pull_request
129454841,c174cdb79d28bc689632382ee75e8196477582e8,568,master,passed,736,2016-05-11 15:19:10 UTC,129454842,pull_request
129082887,f307d25d21d1d22628d6e8b79a92480bcf8c60c6,563,master,passed,676,2016-05-10 09:21:59 UTC,129082888,pull_request
129072734,720711549d6b001747bc2ca48ccacd890fc8a390,229,master,passed,607,2016-05-10 08:32:34 UTC,129072735,pull_request
129072021,0fad62d8ff21b062aadec2451419a4ddf322d14e,231,master,passed,657,2016-05-10 08:29:33 UTC,129072022,pull_request
129071920,1d9fc2184fabd1f7f68970cb52f4fad765f4ff2c,231,master,passed,589,2016-05-10 08:29:09 UTC,129071921,pull_request
128665441,4db4d8e2d6335ed7c97b8abcb49de6f70630858a,,master,passed,783,2016-05-08 14:54:43 UTC,128665442,push
128655383,b8de41429be9a280285bb7874bf4c6a884a8de74,559,master,passed,563,2016-05-08 13:27:59 UTC,128655384,pull_request
128606078,59db17933e902f5db3ac0c4a0625d157375f709e,,master,passed,613,2016-05-08 04:29:30 UTC,128606079,push
128604497,c429405b2d0e45f054d94a7d8255384403015d8e,558,master,passed,590,2016-05-08 04:01:36 UTC,128604498,pull_request
128604436,3dc7e51e1b40a7bae3ae6209ac0c79b6c053231e,,jw/singular,passed,607,2016-05-08 04:00:40 UTC,128604437,push
128603691,658b9984b07296d6dab6eb4614b3536383dc0785,,master,passed,667,2016-05-08 03:51:25 UTC,128603692,push
128602451,f467036ba19b3c570c8c0e2a0bb61db07882c4f0,557,master,passed,686,2016-05-08 03:34:05 UTC,128602452,pull_request
128602346,b541c185fba8f58117b84b341b347c3bc3a26733,,jw/optimize-root-binding,passed,567,2016-05-08 03:32:39 UTC,128602347,push
128602297,d794d84749e22b0b8a78d41241eb557110b085f0,,jw/optimize-root-binding,passed,574,2016-05-08 03:31:08 UTC,128602298,push
128589721,659567d2f3c1f3f1a600102f1d38d8a2ce732c2f,,master,passed,663,2016-05-08 00:56:19 UTC,128589722,push
128588638,2348ddf31ad05af25b09e4b5716edd4674b5852a,556,master,passed,761,2016-05-08 00:43:10 UTC,128588639,pull_request
128588609,fc968f166e267f9749c82ad1e87172972a8acb8c,,jw/final-resource-only,passed,571,2016-05-08 00:42:32 UTC,128588610,push
128582185,1311acef8a88bb6a16c48cbd726cbf4c0272c5db,,master,passed,628,2016-05-07 23:35:54 UTC,128582186,push
128580450,171361d4aba13b2c9ac965bf06a02cd47fec8b28,555,master,passed,604,2016-05-07 23:18:06 UTC,128580451,pull_request
128580069,edcf4a9307380a2c45fa0d849442bda2101447f3,,jw/skip-local,passed,640,2016-05-07 23:13:59 UTC,128580071,push
128576682,c55366457148c238e2a68ae717b3bccd2333c591,,master,passed,669,2016-05-07 22:45:43 UTC,128576683,push
128564996,d31b5849d5da15c7ecd572abec9bb1579f488e3e,,master,passed,742,2016-05-07 21:04:41 UTC,128564997,push
128563762,dd32c42791a07fbc54f1988d345ed03bfe26f202,550,master,passed,671,2016-05-07 20:52:30 UTC,128563763,pull_request
128563537,4dcdb5612390388f078b6432c8179847db62179d,554,master,passed,607,2016-05-07 20:50:50 UTC,128563538,pull_request
128563535,3b83992fe330c9c6a9ce3ce5863d36a61fd3f18e,,jw/casting-part-1,passed,626,2016-05-07 20:50:45 UTC,128563536,push
128563011,ae73c39954eebdde9c087368045eafaf14a6efad,554,master,passed,792,2016-05-07 20:46:54 UTC,128563012,pull_request
128562872,78696639c63f1332a2a6ea09df79f1d0b0c2ff9a,,jw/casting-part-1,passed,646,2016-05-07 20:45:35 UTC,128562873,push
128561368,775378dd1938faa023ea037d1b415de734af45a1,,master,passed,679,2016-05-07 20:32:12 UTC,128561369,push
128558210,6c8250d0d607a4fe8953081f3964ddcdce46dc34,553,master,passed,655,2016-05-07 20:09:57 UTC,128558211,pull_request
128558171,bc6371f1240575689baec576c2fb1ed5ce3b0766,,jw/small-tweaks,passed,570,2016-05-07 20:09:40 UTC,128558172,push
128556781,f8d673d1724a330294a69d0325d6ca2c075a7edf,,jw/make-finder-final,passed,611,2016-05-07 20:01:22 UTC,128556782,push
