build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
155805146,e9e2bd280bcaeabd59d0f955798384fe6c018a6c,,master,passed,913,2016-08-28 22:12:39 UTC,155805147,155805148,push
155460550,2589650750fa1723c685d2f0e280b128423cbab7,,coverity_scan,passed,695,2016-08-26 20:47:22 UTC,155460551,push
155371739,7b1e1ccadb83ce8f207838d500edf12f8effc856,,master,passed,1254,2016-08-26 16:03:05 UTC,155371740,155371741,push
154462791,a732539cf6b49b03fca5b963846bef37cad88c85,654,master,passed,1351,2016-08-23 14:03:53 UTC,154462792,154462793,pull_request
154164090,5b612ac70c0b465aafc5b54f91a8d6bc327f48a8,653,master,passed,1026,2016-08-22 14:24:11 UTC,154164091,154164092,pull_request
154099090,33fd85e0c296f1a13c791cd040fae9d9bf77aa28,,master,passed,1077,2016-08-22 09:49:22 UTC,154099091,154099092,push
154096290,2de9d7ceaff09135b04c355dd4f7e7d812559df2,,master,passed,1231,2016-08-22 09:37:40 UTC,154096291,154096292,push
154095990,70db62d11b0004afdec4ef85b1e6aa09c0b13aeb,,master,passed,1003,2016-08-22 09:36:12 UTC,154095991,154095992,push
154095199,7805a7551ced99adbcab5e8f272e14247f95c186,,master,passed,1033,2016-08-22 09:32:00 UTC,154095200,154095201,push
153920997,4a995edcbe1fceb7efbcbdc98abe7ecbfc3aa378,652,master,passed,974,2016-08-21 11:49:28 UTC,153920998,153920999,pull_request
153920967,647d888167aa22fa85f8b0078b0ae171c0e1a68f,651,master,passed,928,2016-08-21 11:49:12 UTC,153920968,153920969,pull_request
152733815,952a193a67ce46dc061b02ce187e7e692de73e86,650,master,passed,1004,2016-08-16 16:37:53 UTC,152733817,152733819,pull_request
150594255,ba6ce9fb25b37914cbd6429725d80465d662eb5c,,master,passed,1039,2016-08-08 10:39:26 UTC,150594256,150594257,push
150592722,d60c0f14bda2a2b6f9a1f24ca4c17236a52125df,,master,passed,917,2016-08-08 10:22:53 UTC,150592723,150592724,push
150591687,f6a1e20e1bc1fcc986452c15d9683e87cdc4e453,,master,passed,952,2016-08-08 10:17:30 UTC,150591688,150591689,push
150560111,b708f95a871534684d742406aa2918218ea72973,,master,passed,897,2016-08-08 08:16:16 UTC,150560113,150560115,push
149976575,832c6329aa69d1835a709462c53d22ed211cb93e,643,master,passed,970,2016-08-05 07:02:20 UTC,149976576,149976577,pull_request
149973951,23c67d269d667f1c184ec7ff920fbe9e2feaa255,643,master,errored,711,2016-08-05 06:41:38 UTC,149973952,149973953,pull_request
149887057,faa6efc86cf545305eb2dc919c5fff9a1d938b5d,643,master,passed,2663,2016-08-04 21:58:25 UTC,149887058,149887059,pull_request
149101226,e92ca3c1e2fba1cba0100f56cb51f809c2fbb64a,643,master,passed,968,2016-08-02 06:53:55 UTC,149101227,149101228,pull_request
147376965,599439cfa8d22fc71bee500e35245bd683adb4e6,639,master,passed,402,2016-07-26 05:45:50 UTC,147376966,pull_request
147047469,86248f72c44d2aa09bb03088d37c7f60f4593ab4,,coverity_scan,passed,703,2016-07-24 20:14:58 UTC,147047470,push
147044463,61016808da4f114eb465374b6f027420d1916838,,master,passed,986,2016-07-24 19:55:24 UTC,147044464,147044465,push
147021134,2f11529aa35e01354f9036c2aa7747ab23a604ef,,master,passed,799,2016-07-24 17:30:02 UTC,147021135,147021136,push
146909055,e766f2dc111470eda38de26a82ed398f86192cc3,637,master,passed,807,2016-07-23 21:11:47 UTC,146909056,146909057,pull_request
146908403,ea31e1d155099226324d941eb6d1a525cafa5cd7,637,master,errored,165,2016-07-23 21:06:17 UTC,146908404,146908405,pull_request
145202211,78fbdc58fc24318e1caadc1f60b9159dc255f697,,master,passed,783,2016-07-16 11:38:43 UTC,145202212,145202213,push
143344289,d3dd1827ba9f22b9723501aafb5b418dc7a0850e,,master,passed,1086,2016-07-08 14:22:22 UTC,143344290,143344291,push
142969473,f8cdba98099016ca5622841bc1fc4d4d9304faf8,631,master,errored,759,2016-07-07 07:20:43 UTC,142969474,142969475,pull_request
141844553,7e2d7c0b21aa8285100d6df31935d7521ac3ebcf,,master,passed,946,2016-07-02 13:13:34 UTC,141844554,141844555,push
139984472,a1a51de290b744d9f4bc106ca7ef3b5b45928b67,,master,passed,939,2016-06-24 09:48:46 UTC,139984473,139984474,push
139981064,08e5431d995a88d443c06406520e62e2e0d02034,,master,errored,164,2016-06-24 09:28:37 UTC,139981065,139981066,push
139960839,fecaf3ae25cb639533706d1f2169d35bbfe868d8,,TestAndroidSDK,passed,756,2016-06-24 07:18:10 UTC,139960840,139960841,push
139781753,5f4d037a706cf03535c6a4e7258ed86e7c34b364,,TestAndroidSDK,passed,908,2016-06-23 14:51:11 UTC,139781754,139781755,push
139777329,878847cea644170760abc6eac866e3e007b39e60,,TestAndroidSDK,errored,399,2016-06-23 14:35:06 UTC,139777330,139777331,push
139774437,cbc10b19fbf5b8d17a2046066dfa5f5b48166acc,,TestAndroidSDK,errored,596,2016-06-23 14:22:12 UTC,139774438,139774441,push
139771206,1c1e4cbac3a8c425e0838a9183fdcbad3698b184,,TestAndroidSDK,errored,731,2016-06-23 14:10:19 UTC,139771207,139771208,push
139767654,ce052160780fbd0c4183511edf3856594891b644,,TestAndroidSDK,errored,930,2016-06-23 13:55:53 UTC,139767655,139767656,139767657,push
139747350,2ea2b62b5c9653432f9e433aa3cb6d923a4540bd,616,master,passed,780,2016-06-23 12:29:12 UTC,139747351,139747352,pull_request
139705878,34133c7056fb5aecf1174b5fa8fbef82f0fc207e,616,master,passed,984,2016-06-23 09:02:43 UTC,139705879,139705880,pull_request
139522579,c4c578f7eeb2f39c61afedf68ff0aca508724523,,master,passed,684,2016-06-22 15:55:29 UTC,139522580,139522581,push
139312600,ee150757ecdfd941bbcf6c391a798c1e993e17e7,,master,passed,876,2016-06-21 20:20:49 UTC,139312601,139312603,push
139311560,5ab4bd08115b064d053c7c4ca43e39cc7216c524,615,master,passed,765,2016-06-21 20:16:26 UTC,139311561,139311562,pull_request
138926181,53ce55ed968b1f79fbf35e4509848c7f16fe8f84,,master,passed,946,2016-06-20 14:56:27 UTC,138926182,138926183,push
138895695,0d139e8ae8a96c81c6504593e316e19a36bbfb8c,,coverity_scan,passed,579,2016-06-20 12:54:25 UTC,138895696,push
138844571,1a5b739cdc7a01d4f943ebd962729ad949b97d2e,,master,passed,837,2016-06-20 08:20:42 UTC,138844572,138844573,push
137270084,cf59354cdebfa1850589e2b199086ee3259cc7fb,,master,passed,816,2016-06-13 15:03:42 UTC,137270085,137270086,push
137089896,6ffb40e1fda3b439bcb78cfdb1cad359daaf8762,,master,passed,787,2016-06-12 17:29:12 UTC,137089897,137089898,push
136693404,a57bfa44e8e993d295f330e57d577442013376aa,,master,passed,862,2016-06-10 13:08:23 UTC,136693405,136693406,push
136219866,b1f4b5a269e2b470bd375ca0b2aa2bcddfd32d7a,,master,passed,727,2016-06-08 17:45:29 UTC,136219867,136219868,push
136161713,58f748a4510a4151c72f08069f5088f18024f244,,master,passed,765,2016-06-08 14:15:49 UTC,136161714,136161715,push
135314337,032e1547aee5759104a407061cffeb94f9d65a61,,master,passed,748,2016-06-04 21:41:10 UTC,135314338,135314339,push
135255382,389f69f4b2093c405bea00150413aea805267e78,,master,passed,713,2016-06-04 14:36:54 UTC,135255383,135255384,push
132932392,98f9e9d08e2b9ff8b4a2602ad2f815be58db3ba5,603,master,errored,289,2016-05-25 19:19:39 UTC,132932393,132932394,pull_request
132822178,7cf49565c2d5f0f875e2df2d9eca29e7c0f4139f,,master,passed,751,2016-05-25 11:47:12 UTC,132822179,132822180,push
132818854,7e82492a422f2dbabc60b37baf8e8686f7feadb5,603,master,errored,295,2016-05-25 11:32:00 UTC,132818855,132818856,pull_request
132633509,457f9eb0509daf5a88c0eb87add8a36ddb9f2a80,601,master,passed,661,2016-05-24 18:01:26 UTC,132633510,132633511,pull_request
132441379,037797ca03e4b93775a11a403eb25ef5a41b10db,601,master,passed,707,2016-05-24 01:29:32 UTC,132441380,132441381,pull_request
132272972,c2eb20d976f6b47521e8c9615e27ec26b3261867,,master,passed,705,2016-05-23 12:27:32 UTC,132272973,132272974,push
131141771,ce072f02f929b4cada4e04c895d7b8ea447113df,,master,passed,969,2016-05-18 13:58:01 UTC,131141772,131141773,push
129654661,1f14baf6f23091732edc747ce81b1e3e984354a8,,master,passed,772,2016-05-12 09:10:39 UTC,129654662,129654663,push
129653712,cc16a72c85e4958ce406af9547764e5eee9adb6e,,master,passed,740,2016-05-12 09:06:24 UTC,129653713,129653715,push
129547260,c26b659ea8bed3ccc86876e6812cc64e4a3cf230,596,master,passed,736,2016-05-11 21:24:04 UTC,129547261,129547262,pull_request
128659187,f0dfcdfed5c97adb5a80d1d74eca46a9014e2c95,,master,passed,690,2016-05-08 14:01:55 UTC,128659188,128659189,push
128646930,fcea52431bd1692e78372208e048196f3c51492b,594,master,passed,632,2016-05-08 12:17:05 UTC,128646931,128646932,pull_request
128624423,a064c719e6dc6e112fe13ba42946adb3e4691466,,master,passed,649,2016-05-08 08:32:22 UTC,128624424,128624425,push
128622622,30bb62bf4f8f9e837e611a1cb577af1a31b92b58,,master,errored,285,2016-05-08 08:14:00 UTC,128622624,128622626,push
128578543,cef54ddf225d99acc154dca098f0201e03229259,594,master,passed,676,2016-05-07 23:04:53 UTC,128578544,128578545,pull_request
128541178,c8654d2932fcf1d9a42540de47ee9039714a458c,594,master,passed,634,2016-05-07 17:58:37 UTC,128541179,128541180,pull_request
128142339,7a4e0935b59119be34cef041595cdb96e575d26c,,master,passed,742,2016-05-05 20:28:55 UTC,128142340,128142341,push
128124995,3e531f910b89d7eb809974df5f75a7359549504b,591,master,passed,840,2016-05-05 19:15:16 UTC,128124996,128124997,pull_request
128042727,f954e942f00429a031f73badae1cf1e68e786328,591,master,passed,865,2016-05-05 12:46:31 UTC,128042728,128042729,pull_request
127897564,a8b78c16f5900a156969996f7aad93c2e21fca17,,master,passed,770,2016-05-04 20:33:06 UTC,127897565,127897566,push
127895333,cf7c73ddadcc88fa79d3124f1cb77c00c57c13d0,589,master,passed,706,2016-05-04 20:24:41 UTC,127895354,127895357,pull_request
125367305,a7e9ad65ea72421ac76e33ce8da8f43888d23457,583,master,failed,609,2016-04-24 12:48:22 UTC,125367306,125367307,pull_request
125361473,642ac430198bb44ab064c441c362f54b4495f0c9,583,master,passed,661,2016-04-24 11:56:55 UTC,125361474,125361475,pull_request
125206713,3dbe56becc82b147bf7fc8e8e2aa311400c10f34,584,master,passed,646,2016-04-23 11:17:25 UTC,125206714,125206715,pull_request
125123186,4ac388333e7b3c579885d907c05c5b0f1c1486c9,583,master,errored,186,2016-04-22 20:53:53 UTC,125123187,125123188,pull_request
124577470,48366e74e17b42ae1b897ad90aef74af4ac741d5,,master,passed,761,2016-04-20 20:15:11 UTC,124577471,124577472,push
124571856,1d069a21a57a7c2db0607eae578514b354bfbb3d,582,master,passed,772,2016-04-20 19:51:21 UTC,124571857,124571858,pull_request
121007048,9b32a2c1866e63e3bad8d4d4afd53c7c9c15db43,,coverity_scan,passed,618,2016-04-05 22:12:31 UTC,121007050,push
121006218,d5058a71c614df2715230170b90b0af553ae8863,,master,passed,765,2016-04-05 22:11:30 UTC,121006221,121006227,push
118268171,88c0076aee8edfd096be7985daef67116182f4d7,,master,passed,769,2016-03-24 16:01:22 UTC,118268172,118268173,push
118267572,a0fc4549d1b17ea8054838133b83dce996dba2a9,573,master,passed,782,2016-03-24 15:58:41 UTC,118267573,118267574,pull_request
114766879,b189fd1d5629770b1ecbdf3e2f55a37776538957,,master,passed,868,2016-03-09 11:55:05 UTC,114766880,114766881,push
113317362,c7e8045d80330ecb522e32ebfd537b5612c04f76,,master,passed,669,2016-03-03 04:54:26 UTC,113317363,113317364,push
113260611,61f5874594100679a932c02e5ae6062fcbb5f917,567,master,passed,698,2016-03-02 22:37:01 UTC,113260612,113260613,pull_request
113111921,87802ac463d6485fac29e4dc92d95ac1133ae78b,,master,passed,825,2016-03-02 12:46:20 UTC,113111922,113111923,push
112741523,6cf2023b1d520e80ce9491702d548ae5003c8dfe,,coverity_scan,passed,556,2016-03-01 00:43:05 UTC,112741524,push
112740719,85f5d0597d0d45c8dbf74dd7e1145152975802aa,,master,passed,703,2016-03-01 00:38:41 UTC,112740720,112740721,push
112373329,55e2148df30863abeb8c64188a75f8e5608c813b,,master,passed,654,2016-02-28 09:28:14 UTC,112373330,112373331,push
112372944,c84b96f880fa5f4a98d415bcc68dd4d5d9578ba6,564,master,passed,671,2016-02-28 09:22:16 UTC,112372945,112372946,pull_request
109461384,08cd6140505fa85f2b40bc71317d86b66f75effb,,master,passed,663,2016-02-15 21:37:37 UTC,109461385,109461386,push
109457827,6e991a1cc9db489d90474bed09347ff206ab6f7d,560,master,passed,699,2016-02-15 21:22:09 UTC,109457828,109457829,pull_request
109353939,715be9a1a9ee2816d5e57ca8977f981566d74b65,,master,passed,738,2016-02-15 14:03:10 UTC,109353940,109353941,push
109285031,8c0b60d3c517961fea5bb67bb09258085d13effb,560,master,passed,675,2016-02-15 07:11:13 UTC,109285032,109285033,pull_request
107785217,1fbefcac3146bf61efadb2d5da428b0f559d630c,,master,passed,625,2016-02-08 14:39:26 UTC,107785218,107785219,push
107778606,3b4fc7a244a2240dbf2bb5c4f1e6dc8a8bc768ae,,master,failed,716,2016-02-08 14:20:02 UTC,107778607,107778608,push
105840110,1eaa66dbfac104c145aaf12f80383dd8e5a26bce,,master,passed,546,2016-01-30 06:55:08 UTC,105840111,105840112,push
105772367,68b3da8fffd9d1bad3a7552a863add60253eb3fa,549,master,passed,665,2016-01-29 21:20:00 UTC,105772368,105772369,pull_request
105753896,35a52e84bfd9a1409353719318246ff533f26f64,549,master,passed,591,2016-01-29 19:45:09 UTC,105753897,105753898,pull_request
105573479,12d7db55220a43b9407dd18cde4e28893df17544,549,master,passed,661,2016-01-29 00:54:56 UTC,105573480,105573481,pull_request
104345549,05b9f0af9b2e0e0eebb144cac177acada48c3ef4,,master,passed,546,2016-01-23 21:35:05 UTC,104345550,104345551,push
103847569,2506ea9c94a992a8f5d7ebd12e5cd833384d82c0,,coverity_scan,passed,1008,2016-01-21 13:48:30 UTC,103847570,push
103847084,308d91de1c094f20885156e71428cfcfc31b129b,,master,passed,663,2016-01-21 13:46:49 UTC,103847085,103847086,push
103587439,0b0006c32895e79e5eb7489fae15d9bde514c558,542,master,failed,576,2016-01-20 12:13:39 UTC,103587440,103587441,pull_request
102351494,3912f3fd9f70a183999610d21f01598b61e6290a,,master,passed,539,2016-01-14 13:50:11 UTC,102351495,102351498,push
95809801,4e3abafe3008e02695f894eccf05f8257fca4ee9,,master,passed,530,2015-12-09 14:25:57 UTC,95809802,95809803,push
95455561,58108dfe5e654da02abb9fc0b15a10d5a698ff8d,,master,passed,580,2015-12-07 22:18:22 UTC,95455562,95455563,push
95061509,d5c6fabfefc87574568e40defbd660ca248f14e1,,master,passed,542,2015-12-05 14:25:46 UTC,95061510,95061511,push
95060948,0b346c4572838d8f41b511b3d8373ec5a76ea925,514,master,passed,518,2015-12-05 14:19:44 UTC,95060949,95060950,pull_request
94912547,02e4c28accb98790257ea3959db2ac5ceacddc50,,master,passed,527,2015-12-04 16:37:23 UTC,94912549,94912551,push
94896149,6e3641e8f858b62be2ebe91c48e8b84aa8d6880e,512,master,passed,547,2015-12-04 15:26:19 UTC,94896150,94896151,pull_request
94581203,b78688228dac4b2c8deb1937fa9c9dc315bbe5f2,,master,passed,623,2015-12-03 07:32:01 UTC,94581204,94581205,push
94532978,83f50eff26280d15cbcb01a38b346d3455fd06ad,510,master,passed,549,2015-12-03 00:06:52 UTC,94532979,94532980,pull_request
94423269,2b0ab611288463bb559722780157374aa87e487b,,master,passed,631,2015-12-02 15:36:23 UTC,94423270,94423271,push
94420631,cc7507253c6b609888db4e73288b387b6f83b272,508,master,passed,670,2015-12-02 15:25:09 UTC,94420632,94420633,pull_request
90485718,9910fcfaa9be4e3c81efe7febdb121d59baa07e9,,master,passed,542,2015-11-11 09:37:36 UTC,90485719,90485720,push
89964341,7a9f8c002cf6b16379ac16cc71a268810aab4700,,master,passed,517,2015-11-08 18:06:02 UTC,89964342,89964343,push
89958478,aa0449e1eae620664900819b46c66c14f11424a1,494,master,passed,553,2015-11-08 17:10:16 UTC,89958479,89958480,pull_request
89938441,f87571507a55af9f7261542709e073a0795594e7,,BS-4.7.5,passed,580,2015-11-08 14:19:25 UTC,89938442,89938443,push
89938376,f87571507a55af9f7261542709e073a0795594e7,,master,passed,512,2015-11-08 14:18:29 UTC,89938377,89938378,push
89655277,e4499156aa45bc3c64ca4a86c35e47f8110ca15d,,master,passed,562,2015-11-06 14:44:33 UTC,89655278,89655279,push
88790662,d1615ccb67550d0a20fa356584cb2b80bc1790e4,,master,passed,520,2015-11-02 14:02:57 UTC,88790663,88790664,push
87645456,a92f9040b3eab261cc3cd5b79026448e73b1112e,,BS-4.7.4,passed,553,2015-10-27 11:07:12 UTC,87645457,87645458,push
87644123,a92f9040b3eab261cc3cd5b79026448e73b1112e,,master,passed,539,2015-10-27 10:58:09 UTC,87644124,87644125,push
87508659,f58271e14651c42a6ea2cf1d17dd1281206bf898,,master,passed,535,2015-10-26 18:03:00 UTC,87508660,87508661,push
87504352,d46eaa91f46aa7883be8bf3aa10d5abe416fbb04,487,master,passed,499,2015-10-26 17:40:54 UTC,87504353,87504354,pull_request
87032283,f8623ccb12da655aee7e530c4745d4b66696069c,,master,passed,1197,2015-10-23 13:29:24 UTC,87032284,87032285,push
86663503,1189b6013ccb6de510ba26f01b5c55fd06003232,486,master,passed,645,2015-10-21 16:52:16 UTC,86663504,86663505,pull_request
86661845,6a354d9e73073e2466cd9b4e2efea26c07139c06,486,master,errored,275,2015-10-21 16:43:04 UTC,86661846,86661847,pull_request
86656873,1200119352f406333c6bbfedb3789806ca2a0a5f,486,master,errored,220,2015-10-21 16:19:51 UTC,86656874,86656875,pull_request
86139652,ff5198e639fe530d58e2bc37ded8b6f1a486279d,,master,passed,643,2015-10-19 08:00:11 UTC,86139653,86139654,push
86094104,9aad21ac68b2332b8efb817e5d81392e4c3b7b3b,482,master,passed,537,2015-10-18 22:41:13 UTC,86094105,86094106,pull_request
86086474,40c5f6c50e62d5a34d42f8ee87737070883c04c9,481,master,passed,490,2015-10-18 21:38:36 UTC,86086475,86086476,pull_request
86084723,21aa75c3d14fa929d579986c6f669488d6037829,481,master,passed,552,2015-10-18 21:25:05 UTC,86084724,86084725,pull_request
86050864,fa599286da1418d9c0d104abd19a4a07a096535d,481,master,passed,537,2015-10-18 16:49:51 UTC,86050865,86050866,pull_request
85902038,c6458bea2f799d18d5edc14f7f0e52793fdb90cb,481,master,passed,670,2015-10-17 13:34:48 UTC,85902039,85902040,pull_request
85135141,2e5e2ea898b4bae36a042deb2168cbfeda51f40a,,master,passed,510,2015-10-13 14:44:55 UTC,85135143,85135144,push
85117401,0ea6904076f85cc52bf794d07750f7b6bfb70b40,476,master,passed,532,2015-10-13 13:12:25 UTC,85117402,85117403,pull_request
85116885,6029022b15b05c0c805957de667fd74de5b6e427,476,master,passed,492,2015-10-13 13:09:32 UTC,85116886,85116887,pull_request
85113927,4a03759585b2b9732fac76df006f12248d44489f,476,master,passed,483,2015-10-13 12:50:45 UTC,85113928,85113929,pull_request
85059971,6b81e9aa37af5958647964a324b8703a89eab5a9,476,master,passed,563,2015-10-13 06:32:19 UTC,85059972,85059973,pull_request
84887351,16434b0ea71d34cee92085c7815269e05d5794b5,476,master,passed,470,2015-10-12 09:38:32 UTC,84887352,84887353,pull_request
84320689,a6707cb4407ebe771e1b81ae2cab0e136c548b25,,coverity_scan,passed,855,2015-10-08 14:59:57 UTC,84320690,84320691,push
83689020,a6707cb4407ebe771e1b81ae2cab0e136c548b25,,master,passed,589,2015-10-05 13:13:49 UTC,83689021,83689023,push
83681955,aa50b59613e2d3296857d0a6fe0b58e39097a1bf,,master,passed,587,2015-10-05 12:30:46 UTC,83681956,83681957,push
83148362,66d2060e2e7d3213f7197749cf4866a5a431c028,472,master,passed,453,2015-10-01 16:25:57 UTC,83148363,83148365,pull_request
83147957,b407f343bd99feeae73d9ab184634365c2deb6ce,472,master,passed,529,2015-10-01 16:23:33 UTC,83147958,83147959,pull_request
83053701,b9c696c25b4cba0bc8df199f3578d002efb9e0ba,472,master,passed,461,2015-10-01 04:34:19 UTC,83053702,83053703,pull_request
82505559,ad178dca8413a3aca792740039caaf71350cf98c,469,master,passed,676,2015-09-28 07:13:21 UTC,82505560,82505562,pull_request
82389655,738d6e321c15574259630445b43f919c7987c6f2,468,master,errored,148,2015-09-27 08:16:50 UTC,82389656,82389657,pull_request
82124452,6d61977c2efd578f67830305791e5a0a06c263e2,,master,passed,632,2015-09-25 10:26:15 UTC,82124453,82124454,push
81776688,6f0deeeda34fee5480ba1909963076b8d67b1a55,,master,passed,571,2015-09-23 13:50:18 UTC,81776689,81776690,push
81751107,c3f91a0058cf9af033a6a5502fa0ffcaf823760e,,master,passed,529,2015-09-23 10:40:41 UTC,81751108,81751109,push
81672584,e0ea32f2174796a763b56a38b6058ef444c33792,,master,passed,514,2015-09-22 21:25:01 UTC,81672587,81672589,push
81586277,6cb5e16a6fd8a9323dde4e9e5bbaccfe4494077f,466,master,passed,499,2015-09-22 13:31:37 UTC,81586278,81586279,pull_request
81566823,452985b992556750d76a4f384f7ff0354a2ad3ce,462,master,passed,523,2015-09-22 11:24:21 UTC,81566824,81566825,pull_request
81532435,5e4dfd5772b4409e98fff1526e3126bd1069e879,462,master,errored,209,2015-09-22 07:02:57 UTC,81532436,81532437,pull_request
81357367,55b7c3e763586669c510f272c62625c71a0da925,,master,passed,533,2015-09-21 09:47:41 UTC,81357368,81357369,push
81299158,f989b128d9d9065dab093d1112400c350440850c,463,master,passed,478,2015-09-20 21:35:55 UTC,81299159,81299162,pull_request
81173198,b690d2088e056db39c6361c1a62a5b7bfc4b0b38,463,master,passed,499,2015-09-19 16:40:44 UTC,81173199,81173200,pull_request
81133559,24e6f8bfe91aa1214f07935b2fcd11ed760e2d9a,463,master,passed,442,2015-09-19 07:58:59 UTC,81133560,81133561,pull_request
80780674,57f94ffa522d5a18990c4bc7f266fb5b14387623,462,master,passed,625,2015-09-17 07:36:55 UTC,80780675,80780676,pull_request
80657989,d62838162b8c9b63844779820103138e17d01e75,462,master,errored,53,2015-09-16 15:18:39 UTC,80657990,80657991,pull_request
80329599,1282cfc2f60b85e9795d77068eb90b9462712227,461,master,passed,506,2015-09-14 21:48:15 UTC,80329600,80329601,pull_request
79111576,c884bd12d5126c59a3c5a21fd3e0e8023697d415,,master,passed,504,2015-09-07 12:16:09 UTC,79111577,79111578,push
79101745,de41ca715b52e9012b03355956397fe1f54433bc,,master,passed,524,2015-09-07 10:42:01 UTC,79101746,79101747,push
78767464,4d70b65c636011fbcdf13458ce8fccd99c848454,,master,passed,520,2015-09-04 14:41:07 UTC,78767465,78767467,push
78761220,203ab457b970fe0e3696e5b3067a6a6146da8e6b,455,master,passed,664,2015-09-04 14:03:11 UTC,78761221,78761223,pull_request
78614523,11f5ba85457048ea56fea72207109a3289f11cac,454,master,passed,571,2015-09-03 17:01:46 UTC,78614524,78614525,pull_request
78594267,e9a97469e1f81c3734dd53270f7a44f657e8cfca,454,master,passed,492,2015-09-03 15:08:25 UTC,78594268,78594269,pull_request
78547530,f2c8881a7857d63dd08bee9790b1291c8073b7ef,454,master,errored,172,2015-09-03 09:57:40 UTC,78547531,78547533,pull_request
78223130,c44ee5e5875fefbb0b753eb1932e15404d5702cb,,master,passed,558,2015-09-01 13:33:13 UTC,78223131,78223133,push
78210622,d056559b8f6f429010661754ae7298d23f4a5e57,453,master,passed,459,2015-09-01 12:13:18 UTC,78210623,78210624,pull_request
78208876,4874ad1232863eb80f11b6bf09dad2f57af31867,453,master,errored,148,2015-09-01 12:01:12 UTC,78208877,78208878,pull_request
76272312,585667bc31eecda2157a4e1c1ee7992716e99cfa,,master,passed,540,2015-08-19 12:30:44 UTC,76272313,76272314,push
76272309,e641a9c36b1c5330f9b6eae88d60c7bf65ef9024,,master,passed,514,2015-08-19 12:25:54 UTC,76272310,76272311,push
76272295,e641a9c36b1c5330f9b6eae88d60c7bf65ef9024,,zxing-3.2.1,passed,492,2015-08-19 12:21:19 UTC,76272296,76272301,push
76264258,72f8ce5968f2726b37afdeae8d7ea0f10fde83d4,,master,passed,499,2015-08-19 11:10:00 UTC,76264259,76264260,push
75903500,7ee719b6131bd8cceb19a203e80235baef61ef4d,,master,passed,612,2015-08-17 08:59:45 UTC,75903501,75903502,push
75560106,4dd053a91965a865ca98d8511de2b78db8215a23,,master,passed,503,2015-08-14 07:08:05 UTC,75560107,75560108,push
75536215,6cc279476ae007d5adde595ef5a93ba13cb4d9d6,441,master,passed,460,2015-08-14 01:28:13 UTC,75536216,75536217,pull_request
72720338,d3c092e3f191a5d82c24881ff58bf276241864df,,master,passed,551,2015-07-26 16:49:55 UTC,72720339,72720340,push
72685894,935868ca8ab985115c14bb509d4da683d166e352,,master,passed,448,2015-07-26 13:39:38 UTC,72685895,72685896,push
72475754,22d6b27f347a73a79c8af1df8289af371d987b02,,master,passed,594,2015-07-24 14:56:52 UTC,72475755,72475756,push
72457651,760d2caf58d5dfc235d889ee2198f7e71467b9f6,432,master,passed,529,2015-07-24 12:57:43 UTC,72457652,72457653,pull_request
71920293,840f07d6f3922860b06646dd1e54d80d78e9e932,,master,passed,501,2015-07-21 11:04:33 UTC,71920294,71920295,push
71914136,c1c2fcfbb098d8b2b422415cbbcfe61791556c01,,master,passed,568,2015-07-21 10:09:31 UTC,71914137,71914138,push
71318910,8a87f159a3f96409c2e36e9d7848dbb83821ba34,,master,passed,697,2015-07-16 20:25:39 UTC,71318911,71318912,push
71302796,48f9749b847a5058ec116b7836d5b97025aebc6a,421,master,passed,503,2015-07-16 18:44:14 UTC,71302797,71302798,pull_request
71133747,b4bd7a40e81a2e1bb70de5a7e2f1189e6702cad6,,master,passed,473,2015-07-15 19:05:43 UTC,71133748,71133749,push
71083159,dee481643ed4034427af7a6be784cf28248a995e,419,master,passed,591,2015-07-15 14:00:01 UTC,71083160,71083161,pull_request
70546295,43295b13a04d7bdea243c289213c3193cace1211,,master,passed,446,2015-07-11 20:29:07 UTC,70546297,70546298,push
70112382,b275ceee5f88b32f1183435363ee87d3746964b9,415,master,passed,468,2015-07-08 19:12:36 UTC,70112383,70112384,pull_request
69315550,3b8ab085d878727f4ad0c08aa468993cfc9326d6,,master,passed,491,2015-07-02 16:16:17 UTC,69315551,69315552,push
69313669,e01ab567f7ba2aa204485db8a58c2251314b9d56,412,master,passed,554,2015-07-02 16:05:05 UTC,69313670,69313672,pull_request
69121316,dc5e8eddaf391d9c6ef3b9540aa00cd06a449d57,,master,passed,531,2015-07-01 11:32:17 UTC,69121317,69121318,push
65676213,02d3697a59087b87bdae6cb9c85e508f5de90c3d,,master,passed,564,2015-06-06 09:46:43 UTC,65676214,65676216,push
64017725,ea9a260f0a9d76e49d17d6b85ed289e8aef72e4b,,master,passed,636,2015-05-25 22:55:42 UTC,64017726,64017727,push
63754798,55613225122e220168f25f274982968a68122e50,,master,passed,619,2015-05-23 09:24:15 UTC,63754800,63754803,push
63363839,faee6728895669e64a9ef7b6b7b014d59f37429b,,master,passed,602,2015-05-20 17:31:08 UTC,63363844,63363845,push
62719096,8bae23a923ece5e8cd63cca19a59c19a314a1209,,master,passed,630,2015-05-15 15:31:12 UTC,62719097,62719098,push
62714293,d272315f7348783201f3b057413818d97ec9d6eb,,master,errored,244,2015-05-15 14:51:12 UTC,62714294,62714296,push
62713591,867d580e66fa6557e0a00c1177d50f823c18c40a,,master,errored,143,2015-05-15 14:45:54 UTC,62713592,62713593,push
